grouping name	table name	column name	Entity Name	Entity-Attribute Name	Entity-Attribute Definition	Key Field	Data Type	source database	source table	source column	notes
tracking	app_tracking	tolling_code	Application Tracking	Tolling Code	"Code indicating the reason for changing the CP expiration date: J-Judicial Review, A-Administrative Review, G-Act of God, C-Failure of Condition Precedent, W-Waiver"	FALSE	char(1)	NEW	n/a	n/a	code_table lookup
common	app_party	application_id	Application-Party	Application ID Number	Uniquely identifies an application	TRUE	int	FK	application	application_id	
common	app_party	sig_name	Application-Party	Certification signature	"Name of person ""signing"" the electronic Signature block"	FALSE	varchar(60)	FORM	n/a	n/a	
common	app_party	sig_present_ind	Application-Party	Certification signature indicator	Whether paper application was signed.  Not currently used.	FALSE	ind	FORM	n/a	n/a	
common	app_party	cert_title	Application-Party	Certifying Party's Title	The title of the certifying party	FALSE	title	FORM	n/a	n/a	From truth and reporting
common	app_party	last_change_date	Application-Party	Date last updated	The date this record was last updated.	FALSE	datetime				From record_change - not an actual field in this table.
common	app_party	other_fcc_id	Application-Party	Other FCC ID for the Party	Other FCC Identifier for the party which may be the applicant	FALSE	int	FORM	n/a	n/a	ownership issue only…
common	app_party	cert_date	Application-Party	Party Certification Date	The date on which the certifying party signed the application	FALSE	datetime	FORM	n/a	n/a	From truth and reporting
common	app_party	party_id	Application-Party	Party ID	Uniquely identifies the party	TRUE	int	FK	party	party_id	
common	app_party	party_relationship	Application-Party	Party Relationship	Indicates how the two parties are related	FALSE	varchar(255)	NEW	n/a	n/a	
common	app_party	party_notify_ind	Application-Party	Party to Notify Indicator	Indicates that this party to an application is the one that should receive notifications and communications from the MMB	FALSE	ind	NEW	n/a	n/a	
common	app_party	party_type	Application-Party	Party Type	"The type of party to the application indicates the party's role; types may include applicant; assignor; assignee; officer; director; partner; silent partner; governmental or public educational agency, board, institution; private nonprofit educational inst"	FALSE	char(5)	NEW	n/a	n/a	"Code_table lookup;  describing party type: applicant, emergency contact, licensee, owner, etc"
facility	call_sign_history	begin_date	Call Sign History	Begin Date	The date the facility's use of a call sign became effective.	FALSE	datetime	BAPS	prior_callsign_history	date_pr_call_eff	"11/99 Removed mapping from facility.date_call_effective, which overwrote this field in error."
facility	call_sign_history	callsign	Call Sign History	Call Sign	A call sign assigned to the facility (may be current call sign or previous).	FALSE	char(12)	BAPS	"prior_callsign_history, facility"	"callsign_prior, callsign"	Current and past callsigns in this table. 1/02 changed to call_sign from prior_call_sign
facility	call_sign_history	callsign_hist_id	Call Sign History	Call Sign History ID	Uniquely identifies a call sign history record	TRUE	int	NEW	n/a	n/a	Arbitrary unique id; needed to put record_change data in.
facility	call_sign_history	callsign_seq_id	Call Sign History	Call Sign History Sequence ID	Uniquely identifies the sequence of a call sign history record for a particular facility ID	TRUE	tinyint	BAPS	prior_callsign_history	seq_num	This won't be the conventional ID…this will keep track of sequences of call signs for a facility id.  Composite PK with facility_id
facility	call_sign_history	facility_id	Call Sign History	Facility ID	Uniquely identifies a facility	TRUE	int	FK	facility	facility_id	
facility	call_sign_history	record_change_date	Call Sign History	Record change date	Date the call sign history record was changed.	FALSE	datetime	FORM	n/a	n/a	
dtv_agreement_group	dtv_agreement_group	application_id	DTV Agreement Group	Application Id Number	Uniquely identifies the application.	TRUE	int	FORM			NEW
dtv_agreement_group	dtv_agreement_group	last_update_date	DTV Agreement Group	Date last updated	The date this record was last updated.	FALSE	datetime				
dtv_agreement_group	dtv_agreement_group	dtv_agreement_group_id	DTV Agreement Group	DTV Agreement Group Id	Uniquely identifies row in table	FALSE	int	FORM			NEW
dtv_agreement_group	dtv_agreement_group	fac_callsign	DTV Agreement Group	Facility Call Sign	Call Sign of the facility in the negotiated agreement/arrangement	FALSE	callsign	FORM			NEW
dtv_agreement_group	dtv_agreement_group	facility_id	DTV Agreement Group	Facility Id	Uniquely identifies the facility	FALSE	int	FORM			NEW
dtv_agreement_group	dtv_agreement_group	name	DTV Agreement Group	Name	Licensee/Permittee Name	FALSE	varchar(60)	FORM			NEW
dtv_agreement_group	dtv_agreement_group	order_num	DTV Agreement Group	Order Number	Specifies the ordering of the facilities as entered on the form	FALSE	int	FORM			NEW
fmtv_eng	dtv_allotment	analog_channel	DTV Allotment	Analog Channel	DTV Allotment original analog TV Channel	FALSE	int	mm	allot	a_chan	
fmtv_eng	dtv_allotment	biased_lat	DTV Allotment	Biased Lat	Digital Latitude: Calculated value; (latitude degrees +90) + (lat_min/60) + (lat_sec/3600).  Used for indexing.  Eliminates negative values	FALSE	float	mm	allot	biased_lat	
fmtv_eng	dtv_allotment	biased_long	DTV Allotment	Biased Long	"Digital Longitude, Calculated value:  (degrees+180) + (minutes/60) + (seconds/3600).  Used for indexing.  Eliminates negative values"	FALSE	float	mm	allot	biased_long	
fmtv_eng	dtv_allotment	city	DTV Allotment	City	Allotment City	FALSE	city	mm	allot	city	
fmtv_eng	dtv_allotment	last_change_date	DTV Allotment	Date last updated	The date this record was last updated.	FALSE	datetime				From record_change - not an actual field in this table.
fmtv_eng	dtv_allotment	digital_channel	DTV Allotment	Digital Channel	New DTV Allotment digital channel	FALSE	int	mm	allot	d_chan	
fmtv_eng	dtv_allotment	erp	DTV Allotment	ERP	ERP of the allotment	FALSE	float	mm	allot	erp	
fmtv_eng	dtv_allotment	haat	DTV Allotment	HAAT	HAAT of the allotment	FALSE	float	mm	allot	haat	
fmtv_eng	dtv_allotment	lat_deg	DTV Allotment	Latitude Degrees	"Reference Point, latitude degrees"	FALSE	int	mm	allot	latdeg	
fmtv_eng	dtv_allotment	lat_dir	DTV Allotment	Latitude Direction	The direction for the latitude: N for North latitude and S for South.	FALSE	char(1)	mm	allot	latdir	code_table lookup
fmtv_eng	dtv_allotment	lat_min	DTV Allotment	Latitude Minutes	"Reference Point, latitude minutes"	FALSE	int	mm	allot	latmin	
fmtv_eng	dtv_allotment	lat_sec	DTV Allotment	Latitude Seconds	"Reference Point, latitude seconds"	FALSE	int	mm	allot	latsec	
fmtv_eng	dtv_allotment	lon_deg	DTV Allotment	Longitude Degrees	"Reference point, longitude Degrees"	FALSE	int	mm	allot	londeg	
fmtv_eng	dtv_allotment	lon_dir	DTV Allotment	Longitude Direction	The direction for the longitude: E for East or W for West..	FALSE	char(1)	mm	allot	londir	code_table lookup
fmtv_eng	dtv_allotment	lon_min	DTV Allotment	Longitude Minutes	"Reference point, longitude minutes"	FALSE	int	mm	allot	lonmin	
fmtv_eng	dtv_allotment	lon_sec	DTV Allotment	Longitude Seconds	"Reference point, longitude seconds"	FALSE	int	mm	allot	lonsec	
fmtv_eng	dtv_allotment	state	DTV Allotment	State	Allotment State	FALSE	city	mm	allot	state	
fmtv_eng	dtv_channel_assignments	antenna_id	DTV Channel Assignments	Antenna ID	Antenna ID	FALSE	int				
fmtv_eng	dtv_channel_assignments	callsign	DTV Channel Assignments	Call Sign	Call Sign	FALSE	varchar(12)				
fmtv_eng	dtv_channel_assignments	city	DTV Channel Assignments	City	Community of License City	FALSE	char(20)				
fmtv_eng	dtv_channel_assignments	da_ind	DTV Channel Assignments	DA Indicator	Directional Antenna Indicator	FALSE	char(1)				
fmtv_eng	dtv_channel_assignments	erp	DTV Channel Assignments	ERP	Effective Radiated Power	FALSE	float()				
fmtv_eng	dtv_channel_assignments	facility_id	DTV Channel Assignments	Facility ID	Facility ID Number	TRUE	int				
fmtv_eng	dtv_channel_assignments	haat	DTV Channel Assignments	HAAT	Height above average terrain	FALSE	float()				
fmtv_eng	dtv_channel_assignments	latitude	DTV Channel Assignments	Latitude	Latitude (string)	FALSE	char(7)				
fmtv_eng	dtv_channel_assignments	longitude	DTV Channel Assignments	Longitude	Longitude (string)	FALSE	char(8)				
fmtv_eng	dtv_channel_assignments	ntsc_channel	DTV Channel Assignments	NTSC Channel	NTSC channel number	FALSE	int				
fmtv_eng	dtv_channel_assignments	post_dtv_channel	DTV Channel Assignments	Post DTV Channel	Post Transition DTV channel number	FALSE	int				
fmtv_eng	dtv_channel_assignments	pre_dtv_channel	DTV Channel Assignments	Pre DTV Channel	Pre Transition DTV channel number	FALSE	int				
fmtv_eng	dtv_channel_assignments	rcamsl	DTV Channel Assignments	RCAMSL	Radiation center above mean sea level	FALSE	int				
fmtv_eng	dtv_channel_assignments	ref_azimuth	DTV Channel Assignments	Reference Azimuth	Reference azimuth	FALSE	smallint				
fmtv_eng	dtv_channel_assignments	state	DTV Channel Assignments	State	Community of License State	FALSE	char(2)				
facility	dtv_facility	last_change_date	DTV Facility	Date last updated	The date this record was last updated.	FALSE	datetime				From record_change - not an actual field in this table.
facility	dtv_facility	dtv_fac_status	DTV Facility	DTV Facility Status	The status of the DTV Facility	FALSE	char(5)	BAPS	dtv_facility	record_status	
facility	dtv_facility	dtv_channel	DTV Facility	DTVChannel	The channel number of the DTV facility	FALSE	int	BAPS	dtv_facility	channel	
facility	dtv_facility	facility_id	DTV Facility	Facility ID	Uniquely identifies a facility	TRUE	int	BAPS	dtv_facility	id_fac_num	also FK from CDBS.facility.facility_id
fmtv_eng	dtv_transition	an_objection_to_elig_showg_ind	DTV Transition	 Eligibility Objection to a Statutory Analog Nightlight Program	Objection to a station’s Request for Eligibility Analog Nightlight Program	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	const_addl_needed	DTV Transition	Additional Construction Needed	Additional Construction needed be complete	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_coord_ind	DTV Transition	Additional Coordination Indicator	Needs to coordinate its transition with other broadcast stations.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_equip_adj_ant_ind	DTV Transition	Additional Equipment Adjust Antenna Indicator	Needs to adjust or install antenna (except for side-mount issue)	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_equip_adj_trans_ind	DTV Transition	Additional Equipment Adjusted Transmitter Indicator	Needs to adjust or install transmitter	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_equip_gen_install_ind	DTV Transition	Additional Equipment General Installation  Indicator	Needs a general installation of equipment requiring hiring of a tower crew.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_equip_ind	DTV Transition	Additional Equipment Indicator	"Needs to obtain, adjust and/or install equipment for its post-transition facility."	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_equip_new_ant_ind	DTV Transition	Additional Equipment New Antenna Indicator	Needs a new antenna.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_equip_new_trans_ind	DTV Transition	Additional Equipment New Transmitter Indicator	Needs a new transmitter	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_equip_other_ind	DTV Transition	Additional Equipment Other  Indicator	Other equipment needs	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_equip_switch_ant_ind	DTV Transition	Additional Equipment Switch Side Antenna Indicator	Needs to switch side-mounted DTV antenna with top-mounted analog antenna.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_faa_approval_ind	DTV Transition	Additional FAA Approval Indicator	Needs to obtain FAA approval for its post-transition facility.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_fcc_action_date	DTV Transition	Additional FCC Action Date	Date of pending application for which FCC action is needed.	FALSE	datetime	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_fcc_action_ind	DTV Transition	Additional FCC Action Indicator	Needs to obtain FCC action on a pending application.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_fcc_action_app_arn	DTV Transition	Additional FCC App ARN	ARN of pending application for which FCC action is needed.	FALSE	char(12)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_fcc_action_file_prefix	DTV Transition	Additional FCC File Prefix	File prefix of pending application for which FCC action is needed.	FALSE	char(10)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_intl_ind	DTV Transition	Additional International Government Clearance Ind	Needs to obtain international government clearance for its post-transition facility.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_local_approval_ind	DTV Transition	Additional local Approval Indicator	Needs to obtain state or local government approval.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_other_ind	DTV Transition	Additional Other Needs Indicator	Has other needs that must be addressed before it can fully construct and operate its post-transition facility.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_steps_ind	DTV Transition	Additional Steps Exhibit Indicator	Anchor for exhibit for Additional steps needed to complete construction	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	addl_tower_ind	DTV Transition	Additional Tower Indicator	Needs to change its tower location or construct a new tower.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	alt_elected_channel	DTV Transition	Alternate Elected Channel	Alternate elected channel number	FALSE	int	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	analog_nightlight_ind	DTV Transition	Analog Nightlight Indicator	A licensee transitioning on February 17 will provide nightlight programming for a minimum of two weeks.	FALSE	char(1)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	analog_service_status	DTV Transition	Analog Service Status	Status of Analog Service	FALSE	varchar(12)	FORM	n/a	n/a	NEW
fmtv_eng	dtv_transition	analog_status_ind	DTV Transition	Analog Status Indicator	Dummy field used for an exhibit only question	FALSE	n/a	FORM	n/a	n/a	NEW
